"","run","subid","condition","compCheckFree","compCheckMulti","country","age","gender","englishNative","ethnicity","education","religionChild","religionNow","politicalIdeology","maritalStatus","children","job","studyMoralPhil","dog","vegetarian","beliefRules","beliefGod","beliefAfterlife","beliefTradition","comments","gerald_schiff_pvs","toby_chimp","fetus","god","delores_gleitman_deceased","sharon_harvey_woman","green_frog","todd_billingsley_man","charlie_dog","nicholas_gannon_baby","samantha_hill_girl","kismet_robot","you","country_selfrep","compCheckCount"
"21","us_run_01","us_run_01_2","having_intentions",NA,NA,"us",51,"female","yes_only","white","college_assocDegree","none","none","democrat","no",11,"publishing consultant","no","yes","no_limitedMeat","disagree_strong","agree_little","agree_strong","disagree_moderate","This was an interesting study. Thanks!",-2,-1,-2,2,-2,2,-2,1,1,-1,2,0,2,"United States",NA
"22","us_run_01","us_run_01_2","having_intentions",NA,NA,"us",51,"female","yes_only","white","college_assocDegree","none","none","democrat","no",11,"publishing consultant","no","yes","no_limitedMeat","disagree_strong","agree_little","agree_strong","disagree_moderate","This was an interesting study. Thanks!",0,2,0,-2,-2,1,-2,2,2,2,2,-2,0,"United States",NA
"23","us_run_01","us_run_01_2","having_intentions",NA,NA,"us",51,"female","yes_only","white","college_assocDegree","none","none","democrat","no",11,"publishing consultant","no","yes","no_limitedMeat","disagree_strong","agree_little","agree_strong","disagree_moderate","This was an interesting study. Thanks!",-2,-1,0,-2,-2,0,-2,2,-1,1,-1,-2,0,"United States",NA
"24","us_run_01","us_run_01_2","having_intentions",NA,NA,"us",51,"female","yes_only","white","college_assocDegree","none","none","democrat","no",11,"publishing consultant","no","yes","no_limitedMeat","disagree_strong","agree_little","agree_strong","disagree_moderate","This was an interesting study. Thanks!",-2,-1,-2,2,-2,1,2,0,-1,2,2,0,2,"United States",NA
"25","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",-2,2,-2,-2,-2,2,-2,2,2,2,2,-2,-2,"USA",NA
"26","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",2,-2,-2,-2,-2,2,-2,2,2,2,2,-2,2,"USA",NA
"27","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",2,-2,-2,-2,2,2,-2,2,-2,2,2,-2,-2,"USA",NA
"28","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",2,2,-2,-2,-2,2,-2,2,2,2,2,-2,-2,"USA",NA
"29","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",2,-2,2,-2,-2,2,-2,2,-2,-2,2,-2,2,"USA",NA
"30","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",-2,2,-2,-2,-2,2,2,2,-2,2,2,-2,2,"USA",NA
"31","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",2,2,2,-2,-2,-2,-2,2,-2,2,2,-2,-2,"USA",NA
"32","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",-2,2,-2,-2,2,2,-2,2,-2,2,2,-2,2,"USA",NA
"33","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",2,-2,2,-2,-2,2,2,2,2,-2,2,-2,2,"USA",NA
"34","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",-2,2,-2,-2,-2,2,-2,2,2,-2,2,-2,2,"USA",NA
"35","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",-2,-2,-2,2,-2,2,2,2,-2,2,-2,-2,2,"USA",NA
"36","us_run_01","us_run_01_3","experiencing_pain",NA,NA,"us",65,"female","yes_only","white","hs_diploma","","christianity_protestant","democrat","no",5,NA,"no","yes","no","disagree_strong","agree_moderate","agree_moderate","agree_moderate","none, thank you",-2,2,-2,-2,-2,2,2,-2,2,2,-2,-2,2,"USA",NA
"37","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,-2,-2,-2,0,0,2,0,2,0,0,2,0,-2,"United States",NA
"38","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,2,0,0,-2,-2,2,-2,2,0,2,2,-2,0,"United States",NA
"39","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,2,-2,-2,0,-2,2,-2,2,2,2,2,-2,0,"United States",NA
"40","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,0,1,-2,0,0,2,0,2,0,2,2,-2,-2,"United States",NA
"41","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,0,1,0,-2,0,2,0,2,-2,0,2,0,-2,"United States",NA
"42","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,2,-2,-2,-2,0,2,0,2,0,2,2,0,0,"United States",NA
"43","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,2,0,0,-1,0,0,-2,2,-2,2,2,0,-2,"United States",NA
"44","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,0,0,-2,-2,-2,0,0,2,0,0,2,-1,0,"United States",NA
"45","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,0,0,0,-2,-2,0,-2,0,0,2,0,-2,0,"United States",NA
"46","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,0,0,0,0,0,0,0,0,-2,0,0,0,0,"United States",NA
"47","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,2,1,1,0,-2,0,-2,0,-2,0,0,-2,-1,"United States",NA
"48","us_run_01","us_run_01_4","feeling_embarrassed",NA,NA,"us",31,"female","yes_only","hispanicLatino","college_bachDegree","none","none","democrat","no_commited",2,"service specialist","yes","yes","no","disagree_little","disagree_strong","disagree_strong","disagree_strong",NA,2,0,0,0,0,2,0,2,-2,2,0,0,-1,"United States",NA
"49","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,0,-1,0,-2,-2,2,-1,2,2,2,2,-2,1,"United States",NA
"50","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,2,2,-2,-2,-2,0,-1,2,0,1,1,-2,0,"United States",NA
"51","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,-2,-1,2,-2,-2,2,-1,0,0,0,0,-2,2,"United States",NA
"52","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,2,2,-2,-2,-2,1,2,2,2,2,0,-2,2,"United States",NA
"53","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,-1,1,2,-2,-2,2,-2,0,0,2,2,-2,2,"United States",NA
"54","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,-2,1,-2,-2,0,2,2,0,2,0,2,-2,2,"United States",NA
"55","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,-2,0,-2,0,-2,2,2,2,0,0,2,0,0,"United States",NA
"56","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,-2,2,-2,-2,-2,0,1,1,2,1,0,-2,0,"United States",NA
"57","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,-2,-1,2,-2,0,1,-2,0,2,0,0,-2,0,"United States",NA
"58","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,-2,-1,1,-2,-2,0,-1,2,0,2,2,0,2,"United States",NA
"59","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,-1,2,-2,0,-2,0,-2,0,0,2,2,-2,2,"United States",NA
"60","us_run_01","us_run_01_5","getting_angry",NA,NA,"us",27,"female","yes_only","white","college_bachDegree","christianity_protestant","none","democrat","no",2,"Game Designer","no","yes","no_limitedMeat","disagree_moderate","disagree_strong","disagree_strong","disagree_little",NA,2,-1,-2,-2,-2,0,-2,2,2,0,0,-2,0,"United States",NA
"61","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",-2,1,-1,-1,-2,1,-1,2,-1,-2,1,-1,2,"United States",NA
"62","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",0,1,-2,-1,-2,2,-2,1,-1,2,1,0,2,"United States",NA
"63","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",-2,1,-1,0,-2,1,2,2,0,-1,1,-1,2,"United States",NA
"64","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",-2,-2,1,-1,-2,2,1,2,1,2,2,-2,2,"United States",NA
"65","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",-2,0,-2,1,-2,2,2,2,-1,1,-1,0,2,"United States",NA
"66","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",-2,2,-1,-2,-1,1,-2,2,2,-2,-1,-1,2,"United States",NA
"67","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",-2,0,-2,0,-1,0,-2,1,0,-1,1,-1,2,"United States",NA
"68","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",0,-1,0,0,-2,1,-2,2,-2,0,2,-1,2,"United States",NA
"69","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",-2,-2,1,1,-2,2,1,0,1,0,-2,-2,0,"United States",NA
"70","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",0,-1,0,0,-1,2,-1,1,1,0,1,-2,2,"United States",NA
"71","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",-1,2,-1,-1,0,0,-1,0,0,1,2,0,0,"United States",NA
"72","us_run_01","us_run_01_6","sensing_temperatures",NA,NA,"us",46,"male","yes_only","white","college_bachDegree","christianity_catholic","none","republican","no",2,"retail manager","no","yes","no","disagree_moderate","disagree_strong","disagree_strong","agree_moderate","no comments",1,0,-2,0,-1,2,0,2,1,1,1,-1,1,"United States",NA
"73","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",-1,-2,-2,2,0,1,0,1,0,-1,1,2,-1,"United States",NA
"74","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",0,-2,0,2,0,1,0,-2,-2,-1,2,2,-1,"United States",NA
"75","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",-1,1,-2,2,0,2,0,-2,0,-2,1,0,2,"United States",NA
"76","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",-1,-2,-2,2,0,2,-2,2,-2,-2,-2,2,2,"United States",NA
"77","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",-2,0,-1,2,0,2,0,2,1,0,-2,2,1,"United States",NA
"78","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",0,-2,0,2,0,0,1,2,1,0,-1,2,-2,"United States",NA
"79","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",0,1,-2,2,-2,-2,-2,2,-1,-2,1,-2,2,"United States",NA
"80","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",0,-1,-2,2,0,2,-1,0,0,-2,0,2,1,"United States",NA
"81","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",0,-2,-2,2,0,1,-2,2,-1,-1,-2,2,0,"United States",NA
"82","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",0,0,-1,2,0,0,-1,0,0,1,-2,0,-2,"United States",NA
"83","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",0,1,-1,2,0,2,-2,2,-2,-1,1,0,2,"United States",NA
"84","us_run_01","us_run_01_7","exercising_self-restraint",NA,NA,"us",41,"male","yes_only","white","hs_diploma","christianity_catholic","none","independent","no",2,"Janitor","no","yes","no","disagree_strong","disagree_moderate","disagree_moderate","neither","Thank you",0,1,0,2,0,1,-1,-1,-1,-2,1,0,1,"United States",NA
"85","us_run_01","us_run_01_8","having_a_personality",NA,NA,"us",28,"female","yes_only","black","grad_some","christianity_protestant","christianity_protestant","democrat","no",2,"SOCIAL WORKER","yes","no","no","disagree_strong","agree_moderate","agree_little","disagree_strong",NA,2,-2,-2,2,-2,2,-2,2,-2,-2,2,-2,2,"US",NA
